date,symbol,strategy,entry_price,exit_price,qty,gross_pnl,entry_cost,exit_cost,net_pnl,exit_reason,slippage_pct
2025-10-08,RNAZ,ROD_C,22.495938541656876,21.246338554536006,392,-489.84,2.15,2.2,-494.19,SL,0.5839793787755178
2025-10-14,UGRO,ROD_C,0.5077631340021496,0.4885205087516646,17935,-345.12,45.73,46.6,-437.45,Trailing Stop,0.3426134737526262
2025-10-14,TMQ,ROD_C,10.055107256405302,10.057055896359655,880,1.71,4.6,4.72,-7.61,Trailing Stop,0.40946172826644545
2025-10-15,MIGI,ROD_C,33.08382304845623,30.824883170148787,292,-659.61,1.67,1.7,-662.98,SL,1.924135566986877
2025-10-20,MSAI,ROD_C,0.6997977618786115,0.6813187846212398,12804,-236.6,45.0,45.67,-327.27,Trailing Stop,0.3919905524503024
2025-10-23,MSAI,ROD_C,0.9715588442565956,0.9059650318582038,9349,-613.24,45.62,43.89,-702.75,SL,1.8435777108587563
2025-10-29,FGL,ROD_C,0.735253596689313,0.7272585879728001,12370,-98.9,45.68,46.97,-191.55,Trailing Stop,0.16492491381818647
2025-10-29,PPBT,ROD_C,0.965811077116874,0.9024323612898327,9679,-613.44,46.95,45.27,-705.66,SL,1.6444495342263907
2025-10-29,ERNA,ROD_C,1.7611561214335183,1.9310301192233148,4733,804.01,23.85,24.55,755.61,TP,0.32218579589923324
2025-10-30,ORIS,ROD_C,3.22370083675312,3.142969761362116,2925,-236.14,14.83,15.25,-266.22,Trailing Stop,0.28965574181922943
2025-10-31,MSPR,ROD_C,0.37391760384042017,0.3484770302019764,25069,-637.77,47.08,47.51,-732.36,SL,1.8987277515433525
2025-11-03,MSPR,ROD_C,0.3995046878952275,0.3994694315853229,23051,-0.81,46.25,49.59,-96.65,Trailing Stop,0.3095925768453849
2025-11-03,SMX,ROD_C,23.103292382099042,21.77305657418843,418,-556.04,2.3,2.35,-560.69,SL,0.7976588741242858
2025-11-03,RAY,ROD_C,3.6721163337464087,4.030212009330707,2481,888.44,12.61,12.99,862.84,TP,0.22568006026112714
2025-11-03,YGMZ,ROD_C,2.4332774247857634,2.5242066353258275,4075,370.54,20.59,21.19,328.76,Trailing Stop,0.26052491995308785
2025-11-03,PHIO,ROD_C,2.855629788084075,3.1273772295794666,3257,885.08,16.49,16.98,851.61,TP,0.439818194496962
2025-11-03,AREC,ROD_C,4.791179155771165,4.747509305043502,2133,-93.15,10.89,11.2,-115.24,Trailing Stop,0.2519318196553589
2025-11-03,DTCK,ROD_C,2.68781201599492,2.9475662130738636,3795,985.77,19.2,19.77,946.8,TP,0.30531777137382093
2025-11-04,PTLE,ROD_C,0.34027769437139277,0.35426326198350927,27267,381.34,46.6,52.47,282.27,Trailing Stop,0.3184451150102485
2025-11-04,SCNX,ROD_C,0.9838072262423546,0.9236703141825229,9412,-566.01,46.5,45.02,-657.53,SL,1.1712340273820165
2025-11-04,RUBI,ROD_C,29.84916778293106,32.70590204918104,302,862.73,1.71,1.77,859.25,TP,0.39039465773474524
2025-11-04,DTCK,ROD_C,4.3544228633349045,4.107278324794182,2199,-543.47,11.21,11.51,-566.19,SL,0.711276697339
2025-11-04,ORIS,ROD_C,4.302662547792453,4.389178522006254,2041,176.58,10.4,10.7,155.48,Trailing Stop,0.4269845279887803
2025-11-05,NVVE,ROD_C,12.984731056059072,12.970709393675838,753,-10.56,3.98,4.09,-18.63,Trailing Stop,0.19460300341766668
2025-11-05,CHR,ROD_C,12.569888931116376,13.79101866954983,764,932.94,4.03,4.16,924.75,TP,0.25934383115291004
2025-11-05,LNAI,ROD_C,1.098118160745558,1.2029004616457013,9210,965.04,46.27,47.63,871.14,TP,0.4163747295727083
2025-11-05,MTC,ROD_C,0.38889991529137397,0.3671910185761466,29425,-638.78,57.47,58.53,-754.78,SL,0.6127678455488405
2025-11-05,SORA,ROD_C,4.800443079378878,4.476445364256777,2222,-719.92,11.35,11.65,-742.92,SL,1.8413993472676895
2025-11-06,YGMZ,ROD_C,3.971932469512734,3.718909308572844,2265,-573.1,11.52,11.84,-596.46,SL,1.4423984422540521
2025-11-06,STGW,ROD_C,7.698297421665875,7.21690531427217,1097,-528.09,5.67,5.82,-539.58,SL,1.3191876076922289
2025-11-07,BKYI,ROD_C,0.840284405977316,0.8489568942983798,11410,98.95,48.15,50.3,0.5,Trailing Stop,0.37471169414071465
2025-11-10,IMTE,ROD_C,1.8713148550128043,1.8161470691373796,4935,-272.25,24.88,25.59,-322.72,Trailing Stop,0.43053349027523047
2025-11-10,GLTO,ROD_C,17.866034136363684,17.047653458627153,483,-395.28,2.61,2.67,-400.56,Trailing Stop,0.3061201249874133
2025-11-10,VCIG,ROD_C,1.7068061671265315,1.6701329982808255,4963,-182.01,25.0,25.72,-232.73,Trailing Stop,0.1116627822472789
2025-11-11,VCIG,ROD_C,2.27028406803896,2.122085161799735,4078,-604.36,20.59,21.17,-646.12,SL,1.6081782023189815
2025-11-11,GLTO,ROD_C,26.72732133593468,25.84392013407938,327,-288.87,1.83,1.87,-292.57,Trailing Stop,0.3876731712718312
2025-11-12,SLRX,ROD_C,1.9453043005577324,1.8497657473310007,5000,-477.69,25.21,25.93,-528.83,Trailing Stop,0.14759798483125483
2025-11-12,VCIG,ROD_C,1.8577152348360992,1.7311690292520718,4697,-594.39,23.68,24.35,-642.42,SL,1.90729157436413
2025-11-12,CYPH,ROD_C,0.5535111783555515,0.5387362355856893,14878,-219.82,41.36,42.41,-303.59,Trailing Stop,0.4230422650174623
2025-11-13,NVVE,ROD_C,19.712781212768927,19.16719178468711,447,-243.88,2.43,2.49,-248.8,Trailing Stop,0.31624825937637535
2025-11-13,CMND,ROD_C,19.022575632892682,20.874671866795428,463,857.52,2.51,2.6,852.41,TP,0.23972152569261368
2025-11-14,ASBP,ROD_C,0.14303374483588657,0.1377114957151254,68461,-364.37,49.18,57.27,-470.82,Trailing Stop,0.3714988496108374
2025-11-14,WTO,ROD_C,3.465381485734592,3.43888168755746,2569,-68.08,13.04,13.41,-94.53,Trailing Stop,0.2789129314930998
2025-11-21,CCTG,ROD_C,0.21832902277705973,0.21530466626930056,42214,-127.67,46.29,51.77,-225.73,Trailing Stop,0.16013620714095128
2025-11-24,AEHL,ROD_C,1.9981138328415138,1.934711487422973,4791,-303.76,24.17,24.85,-352.78,Trailing Stop,0.16968589148745913
2025-11-25,PAVS,ROD_C,79.17712741167375,78.0874064768076,94,-102.43,1.16,1.18,-104.77,Trailing Stop,0.4875666155121497
2025-12-01,FLYE,ROD_C,17.05131173103608,16.307681195104404,548,-407.51,2.95,3.02,-413.48,Trailing Stop,0.31370380155018235
2025-12-10,BEAT,ROD_C,1.2445459326237736,1.2780935287062098,7425,249.09,37.33,38.41,173.35,Trailing Stop,0.3435845063384105
2025-12-10,BBGI,ROD_C,5.8301354321635595,5.8994724032763655,1687,116.97,8.65,8.9,99.42,Trailing Stop,0.4812347625444441
2025-12-10,MIGI,ROD_C,6.177687679354949,6.198563929512222,1472,30.73,7.56,7.78,15.39,Trailing Stop,0.23235265552516313
2025-12-11,ATPC,ROD_C,0.12370070394970807,0.12563342116979154,76781,148.4,47.7,59.58,41.12,Trailing Stop,0.19191962677929866
2025-12-11,MIGI,ROD_C,8.639273373863517,8.078034187793724,1107,-621.29,5.75,5.89,-632.93,SL,1.5751265886210624
2025-12-11,BTTC,ROD_C,8.692875048036706,8.802600097053872,984,107.97,5.11,5.25,97.61,Trailing Stop,0.15199526935260674
2025-12-11,PETS,ROD_C,2.401173640968485,2.63323817751793,3776,876.28,19.08,19.65,837.55,TP,0.3048822538660194
2025-12-11,BEAT,ROD_C,1.86666060902318,1.8670325096198273,4932,1.83,24.86,25.58,-48.61,Trailing Stop,0.23871174887378108
2025-12-12,YCBD,ROD_C,1.3800163387411086,1.3422382722023642,6716,-253.72,33.78,34.75,-322.25,Trailing Stop,0.4241037569975089
2025-12-15,YCBD,ROD_C,1.6190989489025547,1.5447406268343693,5713,-424.81,28.77,29.59,-483.17,Trailing Stop,0.2427751479257624
2025-12-15,RADX,ROD_C,14.673751774113565,13.770496945062913,599,-541.05,3.19,3.26,-547.5,SL,1.2164021491556103
2025-12-15,MASK,ROD_C,0.5596758900764223,0.5241241268879532,14175,-503.95,39.84,39.37,-583.16,SL,1.4233743077368262
2025-12-15,AMCI,ROD_C,6.610325942648141,6.693287125441972,1128,93.58,5.8,5.97,81.81,Trailing Stop,0.3456096859678062
2025-12-16,RILYP,ROD_C,7.21,7.907368847703268,1355,944.93,6.99,7.21,930.73,TP,0.2979593026948927
2025-12-16,RILYL,ROD_C,9.07,8.795877780133491,1126,-308.66,5.86,6.01,-320.53,Trailing Stop,0.44280950612914927
2025-12-16,AZI,ROD_C,2.106171892937404,2.167071767152372,4692,285.74,23.68,24.37,237.69,Trailing Stop,0.38741589738580967
2025-12-16,AMCI,ROD_C,12.850956354784653,13.287560536753004,755,329.64,3.99,4.11,321.54,Trailing Stop,0.3064467447304853
2025-12-16,VMAR,ROD_C,0.6936418971601701,0.7058449157919452,15385,187.74,53.59,56.77,77.38,Trailing Stop,0.4162112046578695
2025-12-17,YCBD,ROD_C,2.0062498949862713,1.8850122949441368,4651,-563.88,23.46,24.12,-611.46,SL,1.097890481094451
2025-12-17,PCSA,ROD_C,3.53,3.8733906479954,2551,875.99,12.95,13.34,849.7,TP,0.24747236684522633
2025-12-17,VYNE,ROD_C,0.7061197881519923,0.6584569048116339,12830,-611.51,45.5,44.29,-701.3,SL,1.8420750968283508
2025-12-18,UGRO,ROD_C,0.46394463400513275,0.4448484766382524,19834,-378.75,46.21,47.19,-472.15,Trailing Stop,0.3910754401074027
2025-12-18,ATHA,ROD_C,6.644775016715018,6.708960483194164,1344,86.27,6.92,7.11,72.24,Trailing Stop,0.11225365600887312
2025-12-19,PRPH,ROD_C,1.219,1.335555318525373,7376,859.71,37.08,38.17,784.46,TP,0.3985891173560366
2025-12-19,AZI,ROD_C,2.7103396931577737,2.708592679574005,3580,-6.25,18.11,18.63,-42.99,Trailing Stop,0.3094339501654308
2025-12-19,LAZR,ROD_C,0.4703578282071857,0.46181836387643393,20580,-175.74,48.61,50.72,-275.07,Trailing Stop,0.24120797165175797
2025-12-23,TRIB,ROD_C,1.218201401249208,1.3352834984682345,7753,907.74,38.97,40.12,828.65,TP,0.35357960746180966
2025-12-23,HIHO,ROD_C,1.2102611349426766,1.1825622083070944,8633,-239.12,43.4,44.64,-327.16,Trailing Stop,0.41581403729732436
2025-12-23,PCLA,ROD_C,0.17694055729792754,0.17754615683580427,53478,32.39,47.52,55.44,-70.57,Trailing Stop,0.484189879600757
2025-12-24,DRMA,ROD_C,2.96,3.250602573986503,3091,898.25,15.66,16.13,866.46,TP,0.16576861220815303
2025-12-24,ELOG,ROD_C,2.063847217449373,1.9453636566546164,5115,-606.04,25.81,26.54,-658.39,SL,0.7799026876655247
2025-12-24,AMCI,ROD_C,10.955974152761843,10.328360573775308,906,-568.62,4.75,4.87,-578.24,SL,0.7668478665570226
2025-12-24,ECDA,ROD_C,0.9348837554650414,0.8814093723145892,10062,-538.06,47.24,46.0,-631.3,SL,0.757785783003845
2025-12-26,DTCK,ROD_C,0.4252327370219642,0.3998708437267397,22342,-566.64,47.71,48.11,-662.46,SL,1.014987567772056
2025-12-26,ECDA,ROD_C,1.15,1.2587183678618499,7339,797.88,36.88,37.96,723.04,TP,0.4965717105256898
2025-12-26,PCLA,ROD_C,0.4139269415465916,0.389086545088266,23129,-574.53,48.08,48.55,-671.16,SL,1.0538471419267825
2025-12-26,PAVS,ROD_C,2.188528874615498,2.1805176966554094,3989,-31.96,20.14,20.72,-72.82,Trailing Stop,0.20513974117117814
2025-12-26,SOPA,ROD_C,1.5555074378893718,1.558425904853125,5291,15.44,26.64,27.4,-38.6,Trailing Stop,0.22817656623121468
2025-12-29,MASK,ROD_C,0.2731049947895891,0.26829971028192406,33325,-160.14,45.71,49.74,-255.59,Trailing Stop,0.20468280382217974
2025-12-29,SOPA,ROD_C,2.426403195285769,2.3525133294128184,3788,-279.89,19.14,19.69,-318.72,Trailing Stop,0.14799111151024716
2025-12-29,BNAI,ROD_C,2.002247469580456,2.057303987811017,4186,230.47,21.12,21.73,187.62,Trailing Stop,0.43295884762167003
2025-12-29,CCTG,ROD_C,0.22572195830936176,0.21272311458996093,38251,-497.22,43.36,46.41,-586.99,SL,0.7987217253618976
2025-12-29,BFRGW,ROD_C,0.3995,0.37311035481613547,14852,-391.94,29.8,29.98,-451.72,SL,1.6901772436241493
2025-12-29,RPGL,ROD_C,0.7696105495425571,0.844683477293344,10055,754.86,38.86,44.11,671.89,TP,0.22303219165863766
2025-12-30,BFRGW,ROD_C,0.4792719234498724,0.5262453130820942,20094,943.88,48.37,56.02,839.49,TP,0.18091887565619413
2025-12-30,SOPA,ROD_C,3.6229310860108064,3.593594732091301,2746,-80.56,13.95,14.35,-108.86,Trailing Stop,0.4544395542575943
2025-12-30,ULY,ROD_C,2.428977932574015,2.528641671593755,4262,424.77,21.54,22.17,381.06,Trailing Stop,0.30980991154127685
2025-12-31,INBS,ROD_C,7.938279660744842,7.705973208647097,1165,-270.64,6.03,6.19,-282.86,Trailing Stop,0.22692809416589785
2026-01-02,CHOW,ROD_C,0.949360018886056,0.9552912297087125,9564,56.73,45.6,47.27,-36.14,Trailing Stop,0.43864203140046143
2026-01-02,LVRO,ROD_C,1.0320696498489632,0.964242991115938,8783,-595.72,44.12,43.81,-683.65,SL,1.6546390666714414
2026-01-02,BNAI,ROD_C,3.757295321126057,3.666108255475287,2263,-206.36,11.5,11.83,-229.69,Trailing Stop,0.28265318984667176
2026-01-05,MNTS,ROD_C,8.19,8.309435024543653,1075,128.39,5.57,5.73,117.09,Trailing Stop,0.37843154845158694
2026-01-05,VRME,ROD_C,1.0390489919817438,1.0314304776220755,8645,-65.86,43.42,44.68,-153.96,Trailing Stop,0.3930007124987606
2026-01-05,UFG,ROD_C,0.9633,0.9713702072266825,3060,24.69,14.8,15.37,-5.48,Trailing Stop,0.2443946365409371
2026-01-05,LHSW,ROD_C,0.8021,0.8215179514093669,11590,225.05,46.69,49.5,128.86,Trailing Stop,0.44258135785754293
2026-01-05,TMDE,ROD_C,1.1634565664938306,1.1913253870033595,8402,234.15,42.23,43.45,148.47,Trailing Stop,0.4740695903625882
2024-11-01,NMHI,ATOM_SUP_EMA5,4.547980858451032,4.114264737369935,2129,-923.38,10.86,11.15,-945.39,SL,1.670059139855723
2024-11-06,TMQ,ATOM_SUP_EMA5,0.8925631767334847,0.8160238216423555,10866,-831.68,48.71,46.11,-926.5,SL,0.6252511923314403
2024-11-07,NMHI,ATOM_SUP_EMA5,5.525774493829422,5.010560909725112,1690,-870.71,8.66,8.88,-888.25,SL,1.4389410121848516
2024-11-08,NMHI,ATOM_SUP_EMA5,8.923115162264976,9.137894275058587,1044,224.23,5.43,5.58,213.22,Trailing Stop,0.42612754649027745
2024-11-08,AZI,ATOM_SUP_EMA5,118.69708879065486,117.5634788143468,83,-94.09,1.22,1.23,-96.54,Trailing Stop,0.4576654352546803
2024-11-11,CERO,ATOM_SUP_EMA5,263.48351775937107,288.44438278156593,23,574.1,1.13,1.15,571.82,TP,0.4787212517266789
2024-11-12,CERO,ATOM_SUP_EMA5,560.9558576249742,615.8589598296273,13,713.74,1.16,1.18,711.4,TP,0.19325512817826157
2024-11-12,KAPA,ATOM_SUP_EMA5,2.0,1.9289277566070178,3737,-265.6,18.85,19.39,-303.84,Trailing Stop,0.47300278845886595
2024-11-13,NMHI,ATOM_SUP_EMA5,5.086321849128582,4.953112232311405,1783,-237.51,9.12,9.37,-256.0,Trailing Stop,0.11872893100615611
2024-11-15,CERO,ATOM_SUP_EMA5,452.06369359815216,437.00604004303773,10,-150.58,1.1,1.1,-152.78,Trailing Stop,0.4315242554026622
2024-11-18,NIVF,ATOM_SUP_EMA5,4499.5,4537.368694930828,1,37.87,1.1,1.1,35.67,Trailing Stop,0.4133116427982036
2024-11-19,PRFX,ATOM_SUP_EMA5,3.543100544311785,3.2090986273438094,2604,-869.74,13.22,13.58,-896.54,SL,1.5508976313008789
2024-11-22,AMPG,ATOM_SUP_EMA5,1.2035754352875707,1.2497180892791528,7842,361.85,39.42,40.56,281.87,Trailing Stop,0.3414601850755219
2024-11-29,PRFX,ATOM_SUP_EMA5,3.9379663058919987,3.927908530727997,2412,-24.26,12.27,12.62,-49.15,Trailing Stop,0.37010702021567715
2024-11-29,JCSE,ATOM_SUP_EMA5,1.9162497349016152,1.8969436157209034,4640,-89.58,23.4,24.07,-137.05,Trailing Stop,0.16086233047876455
2024-12-02,EHGO,ATOM_SUP_EMA5,5.497726197605976,4.96575143238422,1680,-893.72,8.6,8.83,-911.15,SL,1.8220313133116612
2024-12-02,PPBT,ATOM_SUP_EMA5,6.007758630036793,5.810315473893555,1353,-267.14,6.94,7.13,-281.21,Trailing Stop,0.22640209678790904
2024-12-02,SNTI,ATOM_SUP_EMA5,3.750665694010359,3.8788654696522187,2094,268.45,10.64,10.95,246.86,Trailing Stop,0.1707510062483865
2024-12-02,FGL,ATOM_SUP_EMA5,3.7312,3.725621716253527,1492,-8.32,7.58,7.8,-23.7,Trailing Stop,0.46428757003668614
2024-12-03,CTNT,ATOM_SUP_EMA5,3.2662004146436647,3.5777754205993793,2775,864.62,14.08,14.5,836.04,TP,0.4187527791174337
2024-12-04,SVMH,ATOM_SUP_EMA5,3.0174508312828974,2.730506940106594,2941,-843.9,14.9,15.31,-874.11,SL,1.6407394137729396
2024-12-05,SVMH,ATOM_SUP_EMA5,2.6150398946104425,2.509783657307561,3550,-373.66,17.96,18.46,-410.08,Trailing Stop,0.30650815064304626
2024-12-05,PRFX,ATOM_SUP_EMA5,5.132107227504074,5.635249326758546,1750,880.5,8.95,9.22,862.33,TP,0.17835352383440373
2024-12-05,PBM,ATOM_SUP_EMA5,29.49456127808379,29.519814387921414,344,8.69,1.94,1.99,4.76,Trailing Stop,0.27763533571578625
2024-12-05,TARA,ATOM_SUP_EMA5,5.0638918758441775,5.160043140124259,1875,180.28,9.58,9.86,160.84,Trailing Stop,0.15396400688354972
2024-12-05,RKDA,ATOM_SUP_EMA5,7.409868078281188,7.245977560146304,1300,-213.06,6.71,6.9,-226.67,Trailing Stop,0.16564397704182282
2024-12-06,ALBT,ATOM_SUP_EMA5,2.91,2.6556261473914686,3085,-784.74,15.62,16.05,-816.41,SL,0.8058364189650329
2024-12-06,UPC,ATOM_SUP_EMA5,74.8,82.12268855685033,113,827.46,1.19,1.22,825.05,TP,0.19119037815953405
2024-12-06,MSPR,ATOM_SUP_EMA5,19.878436365021724,19.662302295391562,479,-103.53,2.61,2.67,-108.81,Trailing Stop,0.44655935094523125
2024-12-09,LDTC,ATOM_SUP_EMA5,0.52,0.5133250114079452,18005,-120.18,47.02,49.03,-216.23,Trailing Stop,0.48948116546571546
2024-12-10,QURE,ATOM_SUP_EMA5,13.038063782389877,13.037723032830717,749,-0.26,3.96,4.07,-8.29,Trailing Stop,0.4791951999487165
2024-12-10,CPIX,ATOM_SUP_EMA5,2.44,2.6732513470928616,3835,894.52,19.38,19.96,855.18,TP,0.40047141978907796
2024-12-11,NIVF,ATOM_SUP_EMA5,4355.7973714112095,4767.804524810903,1,412.01,1.1,1.11,409.8,TP,0.49197930380709065
2024-12-11,CADL,ATOM_SUP_EMA5,9.75,10.04310005272165,968,283.72,5.05,5.2,273.47,Trailing Stop,0.361128501198969
2024-12-11,LDTC,ATOM_SUP_EMA5,1.7827736623869965,1.7069438241968804,5370,-407.21,27.06,27.83,-462.1,Trailing Stop,0.17872373117658477
2024-12-18,FGL,ATOM_SUP_EMA5,2.583025779025474,2.532399353785939,3772,-190.96,19.08,19.62,-229.66,Trailing Stop,0.16166553179816828
2024-12-19,PRFX,ATOM_SUP_EMA5,3.03,3.3194633539379037,3084,892.7,15.63,16.09,860.98,TP,0.4061399958624809
2024-12-19,PBM,ATOM_SUP_EMA5,19.619891751557923,17.73922183062912,521,-979.83,2.83,2.88,-985.54,SL,1.7233983574430198
2024-12-19,CADL,ATOM_SUP_EMA5,9.31677856069355,10.221886515332224,1027,929.55,5.35,5.52,918.68,TP,0.25925759304808754
2024-12-20,PBM,ATOM_SUP_EMA5,33.38097945267756,36.57333769171,282,900.25,1.62,1.68,896.95,TP,0.39690459718214766
2024-12-24,AMPG,ATOM_SUP_EMA5,3.7227798330563306,3.7359663476419684,2419,31.9,12.29,12.65,6.96,Trailing Stop,0.43304161296811355
2024-12-26,SPRC,ATOM_SUP_EMA5,11.933902317196463,10.84611145418845,744,-809.32,3.92,4.01,-817.25,SL,1.2120992171052491
2024-12-26,RVSN,ATOM_SUP_EMA5,0.7205853629548055,0.7899275386479794,12296,852.63,44.5,50.56,757.57,TP,0.34269621009838036
2024-12-26,RAY,ATOM_SUP_EMA5,30.72,28.013014030485643,311,-841.87,1.77,1.79,-845.43,SL,0.8823948762821179
2024-12-27,RAY,ATOM_SUP_EMA5,33.28,36.45529687855547,230,730.32,1.32,1.37,727.63,TP,0.41713046723264713
2024-12-30,RVSN,ATOM_SUP_EMA5,1.47,1.437763401468601,6362,-205.09,32.02,32.93,-270.04,Trailing Stop,0.4318974052215407
2024-12-30,REKR,ATOM_SUP_EMA5,2.365,2.4307791736714277,3720,244.7,18.79,19.34,206.57,Trailing Stop,0.43910818466400614
2024-12-30,FLYE,ATOM_SUP_EMA5,64.93610226748446,71.1116437545029,83,512.57,1.12,1.14,510.31,TP,0.44528912216426336
2024-12-31,FLYE,ATOM_SUP_EMA5,131.02791907557315,143.75808177034742,71,903.84,1.21,1.24,901.39,TP,0.25853560996217007
2024-12-31,BREA,ATOM_SUP_EMA5,10.8,11.864938019455387,940,1001.04,4.92,5.08,991.04,TP,0.12678434801864671
2025-01-02,ORIS,ATOM_SUP_EMA5,44.37950665014203,42.284564690589946,143,-299.58,1.14,1.15,-301.87,Trailing Stop,0.20164104179857162
2025-01-06,RHE,ATOM_SUP_EMA5,4.24,4.64392890794754,2178,879.76,11.09,11.43,857.24,TP,0.4303407386891156
2025-01-06,FUBO,ATOM_SUP_EMA5,1.925,1.9780469569525878,5460,289.64,27.53,28.33,233.78,Trailing Stop,0.37537361105071715
2025-01-06,SPRC,ATOM_SUP_EMA5,21.41250018701001,19.43775161363906,492,-971.58,2.69,2.74,-977.01,SL,1.3287065972442158
2025-01-06,XTIA,ATOM_SUP_EMA5,14.623965480377569,14.06093335883988,653,-367.66,3.48,3.56,-374.7,Trailing Stop,0.4641393208517225
2025-01-07,EZGO,ATOM_SUP_EMA5,20.643544582372247,22.671831306850393,454,920.84,2.48,2.56,915.8,TP,0.1588334248561587
2025-01-07,MDIA,ATOM_SUP_EMA5,1.5911344513565897,1.4446922280129244,6222,-911.16,31.33,32.21,-974.7,SL,1.3083000116274632
2025-01-07,MSAI,ATOM_SUP_EMA5,4.8411873137212,4.812958507991703,1925,-54.34,9.83,10.11,-74.28,Trailing Stop,0.2702339827661871
2025-01-07,IMRX,ATOM_SUP_EMA5,3.5955724756423435,3.6881822755770286,2628,243.38,13.35,13.74,216.29,Trailing Stop,0.45391968752957823
2025-01-07,XTIA,ATOM_SUP_EMA5,50.25,45.315604942466386,182,-898.06,1.2,1.21,-900.47,SL,1.9779257138949118
2025-01-07,SYRA,ATOM_SUP_EMA5,0.8940532137152681,0.8525056528334475,9192,-381.91,41.27,40.69,-463.87,Trailing Stop,0.2917365107078973
2025-01-07,HOTH,ATOM_SUP_EMA5,1.801102456770798,1.7444774785347366,4591,-259.97,23.14,23.8,-306.91,Trailing Stop,0.20151724629653145
2025-01-07,CERO,ATOM_SUP_EMA5,145.8944351846197,159.85548841959468,50,698.05,1.16,1.18,695.71,TP,0.39155975576190855
2025-01-07,CGBS,ATOM_SUP_EMA5,0.7791201879870043,0.7708968762744365,11413,-93.85,44.66,45.84,-184.35,Trailing Stop,0.384189040221671
2025-01-08,EONR,ATOM_SUP_EMA5,1.607179254702367,1.7602482559769748,6038,924.23,30.4,31.3,862.53,TP,0.4326566206119866
2025-01-08,TPET,ATOM_SUP_EMA5,2.1932336182321133,2.244552200119551,4585,235.3,23.15,23.82,188.33,Trailing Stop,0.30858538220961634
2025-01-08,JBDI,ATOM_SUP_EMA5,1.4798606347470329,1.3345419296984382,7300,-1060.83,36.74,37.77,-1135.34,SL,1.9779957679592595
2025-01-08,CURR,ATOM_SUP_EMA5,3.4211286031325954,3.7571131547720857,2817,946.47,14.3,14.73,917.44,TP,0.1628465442171736
2025-01-08,VIR,ATOM_SUP_EMA5,11.170190442116049,10.627267093820718,871,-472.89,4.57,4.69,-482.15,Trailing Stop,0.44677362893427597
2025-01-08,SILO,ATOM_SUP_EMA5,2.0898130505881176,1.9068982814035536,4638,-848.36,23.4,24.06,-895.82,SL,0.8181366901969528
2025-01-08,XHG,ATOM_SUP_EMA5,26.270437575989135,26.169655560708414,317,-31.95,1.77,1.81,-35.53,Trailing Stop,0.19200777761855464
2025-01-08,CGBS,ATOM_SUP_EMA5,0.9663,0.8839468190692987,8960,-737.88,43.48,41.08,-822.44,SL,0.5679644149918939
2025-01-10,VMAR,ATOM_SUP_EMA5,26.443135504251813,25.93405622783095,356,-181.23,1.99,2.04,-185.26,Trailing Stop,0.3685892130966058
2025-01-10,AIFF,ATOM_SUP_EMA5,3.6507379580788,3.4635806442894057,2548,-476.88,12.95,13.3,-503.13,Trailing Stop,0.38594638224313804
2025-01-10,CGBS,ATOM_SUP_EMA5,1.0345582069151356,1.004802839964578,8011,-238.37,40.24,41.39,-320.0,Trailing Stop,0.21818868276283393
2025-01-13,ATPC,ATOM_SUP_EMA5,2.123723647650563,2.3331832574117364,4195,878.68,21.17,21.8,835.71,TP,0.1246847299256002
2025-01-13,PHIO,ATOM_SUP_EMA5,2.4506449399774173,2.686006220937578,4302,1012.52,21.74,22.39,968.39,TP,0.3599502570747394
2025-01-13,SLRX,ATOM_SUP_EMA5,43.58601843793352,42.14708698596434,258,-371.24,1.54,1.57,-374.35,Trailing Stop,0.41446751499947265
2025-01-13,KAPA,ATOM_SUP_EMA5,1.504542712379026,1.3639388320462216,7336,-1031.47,36.92,37.96,-1106.35,SL,1.4622717887712942
2025-01-14,NMHI,ATOM_SUP_EMA5,2.039903088786108,2.2328315238338172,4519,871.84,22.8,23.47,825.57,TP,0.4929767983815121
2025-01-14,AIFF,ATOM_SUP_EMA5,3.1961310556926112,3.5117380522293873,3249,1025.41,16.47,16.97,991.97,TP,0.11394768358364672
2025-01-14,ERNA,ATOM_SUP_EMA5,7.830273671904064,7.086616637252006,1398,-1039.63,7.23,7.41,-1054.27,SL,1.6273952395201963
2025-01-17,ZEO,ATOM_SUP_EMA5,3.5026576534623475,3.5265227952687086,2745,65.51,13.94,14.34,37.23,Trailing Stop,0.21157908124762298
2025-01-21,SOPA,ATOM_SUP_EMA5,1.298988810906881,1.2316035777178376,7233,-487.4,36.37,37.41,-561.18,Trailing Stop,0.27501394997266276
2025-01-23,RNAZ,ATOM_SUP_EMA5,130.60002431705664,143.4898889134228,65,837.84,1.19,1.22,835.43,TP,0.11843088101122277
2025-01-24,RNAZ,ATOM_SUP_EMA5,201.93063868770574,202.6397695492833,24,17.02,1.11,1.11,14.8,Trailing Stop,0.2688327201267259
2025-01-24,PCLA,ATOM_SUP_EMA5,4.99,4.917918126234188,1842,-132.77,9.41,9.68,-151.86,Trailing Stop,0.4470014932350568
2025-01-28,TRIB,ATOM_SUP_EMA5,1.1821148828651682,1.074815628236524,7462,-800.67,37.5,38.57,-876.74,SL,1.1705314167773782
2025-01-28,RNAZ,ATOM_SUP_EMA5,273.84,270.40675719067843,31,-106.43,1.19,1.19,-108.81,Trailing Stop,0.336592514124109
